Territory X Date,Target
Saint Lucia X 03/16/2020,0
Saint Lucia X 03/17/2020,0
Saint Lucia X 03/18/2020,0
Saint Lucia X 03/19/2020,0
Saint Lucia X 03/20/2020,0
Saint Lucia X 03/21/2020,0
Saint Lucia X 03/22/2020,0
Saint Lucia X 03/23/2020,0
Saint Lucia X 03/24/2020,0
Saint Lucia X 03/25/2020,0
Saint Lucia X 03/26/2020,0
Saint Lucia X 03/27/2020,0
Saint Lucia X 03/28/2020,0
Saint Lucia X 03/29/2020,0
Saint Lucia X 03/30/2020,0
Saint Lucia X 03/31/2020,0
Saint Lucia X 04/01/2020,0
Saint Lucia X 04/02/2020,1
Saint Lucia X 04/03/2020,1
Saint Lucia X 04/04/2020,1
Saint Lucia X 04/05/2020,1
Saint Lucia X 04/06/2020,1
Saint Lucia X 04/07/2020,1
Saint Lucia X 04/08/2020,1
Saint Lucia X 04/09/2020,1
Saint Lucia X 04/10/2020,1
Saint Lucia X 04/11/2020,1
Saint Lucia X 04/12/2020,1
Saint Lucia X 04/13/2020,1
Saint Lucia X 04/14/2020,1
Saint Lucia X 04/15/2020,1
Saint Lucia X 04/16/2020,1
Saint Lucia X 04/17/2020,1
Saint Lucia X 04/18/2020,1
Saint Lucia X 04/19/2020,1
Saint Lucia X 04/20/2020,1
Saint Lucia X 04/21/2020,1
Saint Lucia X 04/22/2020,1
Saint Lucia X 04/23/2020,1
Saint Lucia X 04/24/2020,1
Saint Lucia X 04/25/2020,1
Saint Lucia X 04/26/2020,1
Saint Lucia X 04/27/2020,1
Saint Lucia X 04/28/2020,1
Saint Lucia X 04/29/2020,1
Saint Lucia X 04/30/2020,1
Saint Lucia X 05/01/2020,1
Saint Lucia X 05/02/2020,1
Saint Lucia X 05/03/2020,1
Saint Lucia X 05/04/2020,1
Saint Lucia X 05/05/2020,1
Saint Lucia X 05/06/2020,1
Saint Lucia X 05/07/2020,1
Saint Lucia X 05/08/2020,1
Saint Lucia X 05/09/2020,1
Saint Lucia X 05/10/2020,1
Saint Lucia X 05/11/2020,1
Saint Lucia X 05/12/2020,1
Saint Lucia X 05/13/2020,1
Saint Lucia X 05/14/2020,1
Saint Lucia X 05/15/2020,1
Saint Lucia X 05/16/2020,1
Saint Lucia X 05/17/2020,1
Saint Lucia X 05/18/2020,1
Saint Lucia X 05/19/2020,1
Saint Lucia X 05/20/2020,1
Saint Lucia X 05/21/2020,1
Saint Lucia X 05/22/2020,1
Saint Lucia X 05/23/2020,1
Saint Lucia X 05/24/2020,1
Saint Lucia X 05/25/2020,1
Saint Lucia X 05/26/2020,1
Saint Lucia X 05/27/2020,1
Saint Lucia X 05/28/2020,1
Saint Lucia X 05/29/2020,1
Saint Lucia X 05/30/2020,1
Saint Lucia X 05/31/2020,1
Saint Lucia X 06/01/2020,1
Saint Lucia X 06/02/2020,1
Saint Lucia X 06/03/2020,1
Saint Lucia X 06/04/2020,1
Saint Lucia X 06/05/2020,1
Saint Lucia X 06/06/2020,1
Saint Lucia X 06/07/2020,1
Saint Vincent and the Grenadines X 03/06/2020,0
Saint Vincent and the Grenadines X 03/07/2020,0
Saint Vincent and the Grenadines X 03/08/2020,0
Saint Vincent and the Grenadines X 03/09/2020,0
Saint Vincent and the Grenadines X 03/10/2020,0
Saint Vincent and the Grenadines X 03/11/2020,0
Saint Vincent and the Grenadines X 03/12/2020,0
Saint Vincent and the Grenadines X 03/13/2020,0
Saint Vincent and the Grenadines X 03/14/2020,0
Saint Vincent and the Grenadines X 03/15/2020,0
Saint Vincent and the Grenadines X 03/16/2020,0
Saint Vincent and the Grenadines X 03/17/2020,0
Saint Vincent and the Grenadines X 03/18/2020,0
Saint Vincent and the Grenadines X 03/19/2020,0
Saint Vincent and the Grenadines X 03/20/2020,0
Saint Vincent and the Grenadines X 03/21/2020,0
Saint Vincent and the Grenadines X 03/22/2020,0
Saint Vincent and the Grenadines X 03/23/2020,0
Saint Vincent and the Grenadines X 03/24/2020,0
Saint Vincent and the Grenadines X 03/25/2020,0
Saint Vincent and the Grenadines X 03/26/2020,0
Saint Vincent and the Grenadines X 03/27/2020,0
Saint Vincent and the Grenadines X 03/28/2020,0
Saint Vincent and the Grenadines X 03/29/2020,0
Saint Vincent and the Grenadines X 03/30/2020,0
Saint Vincent and the Grenadines X 03/31/2020,0
Saint Vincent and the Grenadines X 04/01/2020,0
Saint Vincent and the Grenadines X 04/02/2020,1
Saint Vincent and the Grenadines X 04/03/2020,1
Saint Vincent and the Grenadines X 04/04/2020,1
Saint Vincent and the Grenadines X 04/05/2020,1
Saint Vincent and the Grenadines X 04/06/2020,1
Saint Vincent and the Grenadines X 04/07/2020,1
Saint Vincent and the Grenadines X 04/08/2020,1
Saint Vincent and the Grenadines X 04/09/2020,1
Saint Vincent and the Grenadines X 04/10/2020,1
Saint Vincent and the Grenadines X 04/11/2020,1
Saint Vincent and the Grenadines X 04/12/2020,1
Saint Vincent and the Grenadines X 04/13/2020,1
Saint Vincent and the Grenadines X 04/14/2020,1
Saint Vincent and the Grenadines X 04/15/2020,1
Saint Vincent and the Grenadines X 04/16/2020,1
Saint Vincent and the Grenadines X 04/17/2020,1
Saint Vincent and the Grenadines X 04/18/2020,1
Saint Vincent and the Grenadines X 04/19/2020,1
Saint Vincent and the Grenadines X 04/20/2020,1
Saint Vincent and the Grenadines X 04/21/2020,1
Saint Vincent and the Grenadines X 04/22/2020,1
Saint Vincent and the Grenadines X 04/23/2020,1
Saint Vincent and the Grenadines X 04/24/2020,1
Saint Vincent and the Grenadines X 04/25/2020,1
Saint Vincent and the Grenadines X 04/26/2020,1
Saint Vincent and the Grenadines X 04/27/2020,1
Saint Vincent and the Grenadines X 04/28/2020,1
Saint Vincent and the Grenadines X 04/29/2020,1
Saint Vincent and the Grenadines X 04/30/2020,1
Saint Vincent and the Grenadines X 05/01/2020,1
Saint Vincent and the Grenadines X 05/02/2020,1
Saint Vincent and the Grenadines X 05/03/2020,1
Saint Vincent and the Grenadines X 05/04/2020,1
Saint Vincent and the Grenadines X 05/05/2020,1
Saint Vincent and the Grenadines X 05/06/2020,1
Saint Vincent and the Grenadines X 05/07/2020,1
Saint Vincent and the Grenadines X 05/08/2020,1
Saint Vincent and the Grenadines X 05/09/2020,1
Saint Vincent and the Grenadines X 05/10/2020,1
Saint Vincent and the Grenadines X 05/11/2020,1
Saint Vincent and the Grenadines X 05/12/2020,1
Saint Vincent and the Grenadines X 05/13/2020,1
Saint Vincent and the Grenadines X 05/14/2020,1
Saint Vincent and the Grenadines X 05/15/2020,1
Saint Vincent and the Grenadines X 05/16/2020,1
Saint Vincent and the Grenadines X 05/17/2020,1
Saint Vincent and the Grenadines X 05/18/2020,1
Saint Vincent and the Grenadines X 05/19/2020,1
Saint Vincent and the Grenadines X 05/20/2020,1
Saint Vincent and the Grenadines X 05/21/2020,1
Saint Vincent and the Grenadines X 05/22/2020,1
Saint Vincent and the Grenadines X 05/23/2020,1
Saint Vincent and the Grenadines X 05/24/2020,1
Saint Vincent and the Grenadines X 05/25/2020,1
Saint Vincent and the Grenadines X 05/26/2020,1
Saint Vincent and the Grenadines X 05/27/2020,1
Saint Vincent and the Grenadines X 05/28/2020,1
Saint Vincent and the Grenadines X 05/29/2020,1
Saint Vincent and the Grenadines X 05/30/2020,1
Saint Vincent and the Grenadines X 05/31/2020,1
Saint Vincent and the Grenadines X 06/01/2020,1
Saint Vincent and the Grenadines X 06/02/2020,1
Saint Vincent and the Grenadines X 06/03/2020,1
Saint Vincent and the Grenadines X 06/04/2020,1
Saint Vincent and the Grenadines X 06/05/2020,1
Saint Vincent and the Grenadines X 06/06/2020,1
Saint Vincent and the Grenadines X 06/07/2020,1
Samoa X 03/06/2020,0
Samoa X 03/07/2020,0
Samoa X 03/08/2020,0
Samoa X 03/09/2020,0
Samoa X 03/10/2020,0
Samoa X 03/11/2020,0
Samoa X 03/12/2020,0
Samoa X 03/13/2020,0
Samoa X 03/14/2020,0
Samoa X 03/15/2020,0
Samoa X 03/16/2020,0
Samoa X 03/17/2020,0
Samoa X 03/18/2020,0
Samoa X 03/19/2020,0
Samoa X 03/20/2020,0
Samoa X 03/21/2020,0
Samoa X 03/22/2020,0
Samoa X 03/23/2020,0
Samoa X 03/24/2020,0
Samoa X 03/25/2020,0
Samoa X 03/26/2020,0
Samoa X 03/27/2020,0
Samoa X 03/28/2020,0
Samoa X 03/29/2020,0
Samoa X 03/30/2020,0
Samoa X 03/31/2020,0
Samoa X 04/01/2020,0
Samoa X 04/02/2020,1
Samoa X 04/03/2020,1
Samoa X 04/04/2020,1
Samoa X 04/05/2020,1
Samoa X 04/06/2020,1
Samoa X 04/07/2020,1
Samoa X 04/08/2020,1
Samoa X 04/09/2020,1
Samoa X 04/10/2020,1
Samoa X 04/11/2020,1
Samoa X 04/12/2020,1
Samoa X 04/13/2020,1
Samoa X 04/14/2020,1
Samoa X 04/15/2020,1
Samoa X 04/16/2020,1
Samoa X 04/17/2020,1
Samoa X 04/18/2020,1
Samoa X 04/19/2020,1
Samoa X 04/20/2020,1
Samoa X 04/21/2020,1
Samoa X 04/22/2020,1
Samoa X 04/23/2020,1
Samoa X 04/24/2020,1
Samoa X 04/25/2020,1
Samoa X 04/26/2020,1
Samoa X 04/27/2020,1
Samoa X 04/28/2020,1
Samoa X 04/29/2020,1
Samoa X 04/30/2020,1
Samoa X 05/01/2020,1
Samoa X 05/02/2020,1
Samoa X 05/03/2020,1
Samoa X 05/04/2020,1
Samoa X 05/05/2020,1
Samoa X 05/06/2020,1
Samoa X 05/07/2020,1
Samoa X 05/08/2020,1
Samoa X 05/09/2020,1
Samoa X 05/10/2020,1
Samoa X 05/11/2020,1
Samoa X 05/12/2020,1
Samoa X 05/13/2020,1
Samoa X 05/14/2020,1
Samoa X 05/15/2020,1
Samoa X 05/16/2020,1
Samoa X 05/17/2020,1
Samoa X 05/18/2020,1
Samoa X 05/19/2020,1
Samoa X 05/20/2020,1
Samoa X 05/21/2020,1
Samoa X 05/22/2020,1
Samoa X 05/23/2020,1
Samoa X 05/24/2020,1
Samoa X 05/25/2020,1
Samoa X 05/26/2020,1
Samoa X 05/27/2020,1
Samoa X 05/28/2020,1
Samoa X 05/29/2020,1
Samoa X 05/30/2020,1
Samoa X 05/31/2020,1
Samoa X 06/01/2020,1
Samoa X 06/02/2020,1
Samoa X 06/03/2020,1
Samoa X 06/04/2020,1
Samoa X 06/05/2020,1
Samoa X 06/06/2020,1
Samoa X 06/07/2020,1
San Marino X 03/06/2020,1
San Marino X 03/07/2020,1
San Marino X 03/08/2020,1
San Marino X 03/09/2020,1
San Marino X 03/10/2020,2
San Marino X 03/11/2020,2
San Marino X 03/12/2020,3
San Marino X 03/13/2020,5
San Marino X 03/14/2020,5
San Marino X 03/15/2020,5
San Marino X 03/16/2020,7
San Marino X 03/17/2020,7
San Marino X 03/18/2020,11
San Marino X 03/19/2020,11
San Marino X 03/20/2020,14
San Marino X 03/21/2020,20
San Marino X 03/22/2020,20
San Marino X 03/23/2020,20
San Marino X 03/24/2020,21
San Marino X 03/25/2020,21
San Marino X 03/26/2020,21
San Marino X 03/27/2020,21
San Marino X 03/28/2020,22
San Marino X 03/29/2020,22
San Marino X 03/30/2020,25
San Marino X 03/31/2020,26
San Marino X 04/01/2020,26
San Marino X 04/02/2020,32
San Marino X 04/03/2020,34
San Marino X 04/04/2020,35
San Marino X 04/05/2020,37
San Marino X 04/06/2020,39
San Marino X 04/07/2020,40
San Marino X 04/08/2020,42
San Marino X 04/09/2020,44
San Marino X 04/10/2020,46
San Marino X 04/11/2020,50
San Marino X 04/12/2020,52
San Marino X 04/13/2020,55
San Marino X 04/14/2020,60
San Marino X 04/15/2020,62
San Marino X 04/16/2020,65
San Marino X 04/17/2020,68
San Marino X 04/18/2020,71
San Marino X 04/19/2020,73
San Marino X 04/20/2020,76
San Marino X 04/21/2020,80
San Marino X 04/22/2020,82
San Marino X 04/23/2020,88
San Marino X 04/24/2020,91
San Marino X 04/25/2020,94
San Marino X 04/26/2020,101
San Marino X 04/27/2020,104
San Marino X 04/28/2020,108
San Marino X 04/29/2020,112
San Marino X 04/30/2020,117
San Marino X 05/01/2020,120
San Marino X 05/02/2020,124
San Marino X 05/03/2020,129
San Marino X 05/04/2020,133
San Marino X 05/05/2020,140
San Marino X 05/06/2020,144
San Marino X 05/07/2020,149
San Marino X 05/08/2020,157
San Marino X 05/09/2020,162
San Marino X 05/10/2020,167
San Marino X 05/11/2020,173
San Marino X 05/12/2020,178
San Marino X 05/13/2020,183
San Marino X 05/14/2020,189
San Marino X 05/15/2020,195
San Marino X 05/16/2020,200
San Marino X 05/17/2020,208
San Marino X 05/18/2020,214
San Marino X 05/19/2020,221
San Marino X 05/20/2020,230
San Marino X 05/21/2020,236
San Marino X 05/22/2020,243
San Marino X 05/23/2020,250
San Marino X 05/24/2020,257
San Marino X 05/25/2020,263
San Marino X 05/26/2020,270
San Marino X 05/27/2020,278
San Marino X 05/28/2020,285
San Marino X 05/29/2020,295
San Marino X 05/30/2020,302
San Marino X 05/31/2020,310
San Marino X 06/01/2020,321
San Marino X 06/02/2020,329
San Marino X 06/03/2020,337
San Marino X 06/04/2020,345
San Marino X 06/05/2020,354
San Marino X 06/06/2020,362
San Marino X 06/07/2020,371
Sao Tome and Principe X 03/06/2020,0
Sao Tome and Principe X 03/07/2020,0
Sao Tome and Principe X 03/08/2020,0
Sao Tome and Principe X 03/09/2020,0
Sao Tome and Principe X 03/10/2020,0
Sao Tome and Principe X 03/11/2020,0
Sao Tome and Principe X 03/12/2020,0
Sao Tome and Principe X 03/13/2020,0
Sao Tome and Principe X 03/14/2020,0
Sao Tome and Principe X 03/15/2020,0
Sao Tome and Principe X 03/16/2020,0
Sao Tome and Principe X 03/17/2020,0
Sao Tome and Principe X 03/18/2020,0
Sao Tome and Principe X 03/19/2020,0
Sao Tome and Principe X 03/20/2020,0
Sao Tome and Principe X 03/21/2020,0
Sao Tome and Principe X 03/22/2020,0
Sao Tome and Principe X 03/23/2020,0
Sao Tome and Principe X 03/24/2020,0
Sao Tome and Principe X 03/25/2020,0
Sao Tome and Principe X 03/26/2020,0
Sao Tome and Principe X 03/27/2020,0
Sao Tome and Principe X 03/28/2020,0
Sao Tome and Principe X 03/29/2020,0
Sao Tome and Principe X 03/30/2020,0
Sao Tome and Principe X 03/31/2020,0
Sao Tome and Principe X 04/01/2020,0
Sao Tome and Principe X 04/02/2020,1
Sao Tome and Principe X 04/03/2020,1
Sao Tome and Principe X 04/04/2020,1
Sao Tome and Principe X 04/05/2020,1
Sao Tome and Principe X 04/06/2020,1
Sao Tome and Principe X 04/07/2020,1
Sao Tome and Principe X 04/08/2020,1
Sao Tome and Principe X 04/09/2020,1
Sao Tome and Principe X 04/10/2020,1
Sao Tome and Principe X 04/11/2020,1
Sao Tome and Principe X 04/12/2020,1
Sao Tome and Principe X 04/13/2020,1
Sao Tome and Principe X 04/14/2020,1
Sao Tome and Principe X 04/15/2020,1
Sao Tome and Principe X 04/16/2020,1
Sao Tome and Principe X 04/17/2020,1
Sao Tome and Principe X 04/18/2020,1
Sao Tome and Principe X 04/19/2020,1
Sao Tome and Principe X 04/20/2020,1
Sao Tome and Principe X 04/21/2020,1
Sao Tome and Principe X 04/22/2020,1
Sao Tome and Principe X 04/23/2020,1
Sao Tome and Principe X 04/24/2020,1
Sao Tome and Principe X 04/25/2020,1
Sao Tome and Principe X 04/26/2020,1
Sao Tome and Principe X 04/27/2020,1
Sao Tome and Principe X 04/28/2020,1
Sao Tome and Principe X 04/29/2020,1
Sao Tome and Principe X 04/30/2020,1
Sao Tome and Principe X 05/01/2020,1
Sao Tome and Principe X 05/02/2020,1
Sao Tome and Principe X 05/03/2020,1
Sao Tome and Principe X 05/04/2020,1
Sao Tome and Principe X 05/05/2020,1
Sao Tome and Principe X 05/06/2020,1
Sao Tome and Principe X 05/07/2020,1
Sao Tome and Principe X 05/08/2020,1
Sao Tome and Principe X 05/09/2020,1
Sao Tome and Principe X 05/10/2020,1
Sao Tome and Principe X 05/11/2020,1
Sao Tome and Principe X 05/12/2020,1
Sao Tome and Principe X 05/13/2020,1
Sao Tome and Principe X 05/14/2020,1
Sao Tome and Principe X 05/15/2020,1
Sao Tome and Principe X 05/16/2020,1
Sao Tome and Principe X 05/17/2020,1
Sao Tome and Principe X 05/18/2020,1
Sao Tome and Principe X 05/19/2020,1
Sao Tome and Principe X 05/20/2020,1
Sao Tome and Principe X 05/21/2020,1
Sao Tome and Principe X 05/22/2020,1
Sao Tome and Principe X 05/23/2020,1
Sao Tome and Principe X 05/24/2020,1
Sao Tome and Principe X 05/25/2020,1
Sao Tome and Principe X 05/26/2020,1
Sao Tome and Principe X 05/27/2020,1
Sao Tome and Principe X 05/28/2020,1
Sao Tome and Principe X 05/29/2020,1
Sao Tome and Principe X 05/30/2020,1
Sao Tome and Principe X 05/31/2020,1
Sao Tome and Principe X 06/01/2020,1
Sao Tome and Principe X 06/02/2020,1
Sao Tome and Principe X 06/03/2020,1
Sao Tome and Principe X 06/04/2020,1
Sao Tome and Principe X 06/05/2020,1
Sao Tome and Principe X 06/06/2020,1
Sao Tome and Principe X 06/07/2020,1
Saudi Arabia X 03/06/2020,0
Saudi Arabia X 03/07/2020,0
Saudi Arabia X 03/08/2020,0
Saudi Arabia X 03/09/2020,0
Saudi Arabia X 03/10/2020,0
Saudi Arabia X 03/11/2020,0
Saudi Arabia X 03/12/2020,0
Saudi Arabia X 03/13/2020,0
Saudi Arabia X 03/14/2020,0
Saudi Arabia X 03/15/2020,0
Saudi Arabia X 03/16/2020,0
Saudi Arabia X 03/17/2020,0
Saudi Arabia X 03/18/2020,0
Saudi Arabia X 03/19/2020,0
Saudi Arabia X 03/20/2020,0
Saudi Arabia X 03/21/2020,0
Saudi Arabia X 03/22/2020,0
Saudi Arabia X 03/23/2020,0
Saudi Arabia X 03/24/2020,1
Saudi Arabia X 03/25/2020,2
Saudi Arabia X 03/26/2020,3
Saudi Arabia X 03/27/2020,3
Saudi Arabia X 03/28/2020,4
Saudi Arabia X 03/29/2020,8
Saudi Arabia X 03/30/2020,8
Saudi Arabia X 03/31/2020,10
Saudi Arabia X 04/01/2020,16
Saudi Arabia X 04/02/2020,18
Saudi Arabia X 04/03/2020,21
Saudi Arabia X 04/04/2020,25
Saudi Arabia X 04/05/2020,30
Saudi Arabia X 04/06/2020,36
Saudi Arabia X 04/07/2020,41
Saudi Arabia X 04/08/2020,46
Saudi Arabia X 04/09/2020,52
Saudi Arabia X 04/10/2020,61
Saudi Arabia X 04/11/2020,66
Saudi Arabia X 04/12/2020,73
Saudi Arabia X 04/13/2020,85
Saudi Arabia X 04/14/2020,91
Saudi Arabia X 04/15/2020,100
Saudi Arabia X 04/16/2020,110
Saudi Arabia X 04/17/2020,121
Saudi Arabia X 04/18/2020,132
Saudi Arabia X 04/19/2020,144
Saudi Arabia X 04/20/2020,154
Saudi Arabia X 04/21/2020,166
Saudi Arabia X 04/22/2020,182
Saudi Arabia X 04/23/2020,193
Saudi Arabia X 04/24/2020,207
Saudi Arabia X 04/25/2020,225
Saudi Arabia X 04/26/2020,238
Saudi Arabia X 04/27/2020,254
Saudi Arabia X 04/28/2020,271
Saudi Arabia X 04/29/2020,289
Saudi Arabia X 04/30/2020,307
Saudi Arabia X 05/01/2020,326
Saudi Arabia X 05/02/2020,344
Saudi Arabia X 05/03/2020,364
Saudi Arabia X 05/04/2020,387
Saudi Arabia X 05/05/2020,406
Saudi Arabia X 05/06/2020,427
Saudi Arabia X 05/07/2020,453
Saudi Arabia X 05/08/2020,474
Saudi Arabia X 05/09/2020,498
Saudi Arabia X 05/10/2020,523
Saudi Arabia X 05/11/2020,549
Saudi Arabia X 05/12/2020,575
Saudi Arabia X 05/13/2020,602
Saudi Arabia X 05/14/2020,629
Saudi Arabia X 05/15/2020,657
Saudi Arabia X 05/16/2020,688
Saudi Arabia X 05/17/2020,716
Saudi Arabia X 05/18/2020,747
Saudi Arabia X 05/19/2020,781
Saudi Arabia X 05/20/2020,811
Saudi Arabia X 05/21/2020,844
Saudi Arabia X 05/22/2020,878
Saudi Arabia X 05/23/2020,913
Saudi Arabia X 05/24/2020,949
Saudi Arabia X 05/25/2020,985
Saudi Arabia X 05/26/2020,1021
Saudi Arabia X 05/27/2020,1059
Saudi Arabia X 05/28/2020,1100
Saudi Arabia X 05/29/2020,1137
Saudi Arabia X 05/30/2020,1177
Saudi Arabia X 05/31/2020,1222
Saudi Arabia X 06/01/2020,1261
Saudi Arabia X 06/02/2020,1305
Saudi Arabia X 06/03/2020,1348
Saudi Arabia X 06/04/2020,1394
Saudi Arabia X 06/05/2020,1440
Saudi Arabia X 06/06/2020,1487
Saudi Arabia X 06/07/2020,1533
Senegal X 03/06/2020,0
Senegal X 03/07/2020,0
Senegal X 03/08/2020,0
Senegal X 03/09/2020,0
Senegal X 03/10/2020,0
Senegal X 03/11/2020,0
Senegal X 03/12/2020,0
Senegal X 03/13/2020,0
Senegal X 03/14/2020,0
Senegal X 03/15/2020,0
Senegal X 03/16/2020,0
Senegal X 03/17/2020,0
Senegal X 03/18/2020,0
Senegal X 03/19/2020,0
Senegal X 03/20/2020,0
Senegal X 03/21/2020,0
Senegal X 03/22/2020,0
Senegal X 03/23/2020,0
Senegal X 03/24/2020,0
Senegal X 03/25/2020,0
Senegal X 03/26/2020,0
Senegal X 03/27/2020,0
Senegal X 03/28/2020,0
Senegal X 03/29/2020,0
Senegal X 03/30/2020,0
Senegal X 03/31/2020,0
Senegal X 04/01/2020,1
Senegal X 04/02/2020,0
Senegal X 04/03/2020,0
Senegal X 04/04/2020,0
Senegal X 04/05/2020,0
Senegal X 04/06/2020,0
Senegal X 04/07/2020,0
Senegal X 04/08/2020,0
Senegal X 04/09/2020,0
Senegal X 04/10/2020,0
Senegal X 04/11/2020,0
Senegal X 04/12/2020,0
Senegal X 04/13/2020,0
Senegal X 04/14/2020,0
Senegal X 04/15/2020,0
Senegal X 04/16/2020,0
Senegal X 04/17/2020,0
Senegal X 04/18/2020,0
Senegal X 04/19/2020,0
Senegal X 04/20/2020,0
Senegal X 04/21/2020,0
Senegal X 04/22/2020,0
Senegal X 04/23/2020,0
Senegal X 04/24/2020,0
Senegal X 04/25/2020,0
Senegal X 04/26/2020,0
Senegal X 04/27/2020,0
Senegal X 04/28/2020,0
Senegal X 04/29/2020,0
Senegal X 04/30/2020,0
Senegal X 05/01/2020,0
Senegal X 05/02/2020,0
Senegal X 05/03/2020,0
Senegal X 05/04/2020,0
Senegal X 05/05/2020,0
Senegal X 05/06/2020,0
Senegal X 05/07/2020,0
Senegal X 05/08/2020,0
Senegal X 05/09/2020,0
Senegal X 05/10/2020,0
Senegal X 05/11/2020,0
Senegal X 05/12/2020,0
Senegal X 05/13/2020,0
Senegal X 05/14/2020,0
Senegal X 05/15/2020,0
Senegal X 05/16/2020,0
Senegal X 05/17/2020,0
Senegal X 05/18/2020,0
Senegal X 05/19/2020,0
Senegal X 05/20/2020,0
Senegal X 05/21/2020,0
Senegal X 05/22/2020,0
Senegal X 05/23/2020,0
Senegal X 05/24/2020,0
Senegal X 05/25/2020,0
Senegal X 05/26/2020,0
Senegal X 05/27/2020,0
Senegal X 05/28/2020,0
Senegal X 05/29/2020,0
Senegal X 05/30/2020,0
Senegal X 05/31/2020,0
Senegal X 06/01/2020,0
Senegal X 06/02/2020,0
Senegal X 06/03/2020,0
Senegal X 06/04/2020,0
Senegal X 06/05/2020,0
Senegal X 06/06/2020,0
Senegal X 06/07/2020,0
Serbia X 03/06/2020,0
Serbia X 03/07/2020,0
Serbia X 03/08/2020,0
Serbia X 03/09/2020,0
Serbia X 03/10/2020,0
Serbia X 03/11/2020,0
Serbia X 03/12/2020,0
Serbia X 03/13/2020,0
Serbia X 03/14/2020,0
Serbia X 03/15/2020,0
Serbia X 03/16/2020,0
Serbia X 03/17/2020,0
Serbia X 03/18/2020,0
Serbia X 03/19/2020,0
Serbia X 03/20/2020,1
Serbia X 03/21/2020,1
Serbia X 03/22/2020,2
Serbia X 03/23/2020,3
Serbia X 03/24/2020,3
Serbia X 03/25/2020,4
Serbia X 03/26/2020,1
Serbia X 03/27/2020,1
Serbia X 03/28/2020,10
Serbia X 03/29/2020,13
Serbia X 03/30/2020,16
Serbia X 03/31/2020,16
Serbia X 04/01/2020,28
Serbia X 04/02/2020,37
Serbia X 04/03/2020,44
Serbia X 04/04/2020,48
Serbia X 04/05/2020,58
Serbia X 04/06/2020,69
Serbia X 04/07/2020,74
Serbia X 04/08/2020,78
Serbia X 04/09/2020,97
Serbia X 04/10/2020,111
Serbia X 04/11/2020,123
Serbia X 04/12/2020,130
Serbia X 04/13/2020,151
Serbia X 04/14/2020,170
Serbia X 04/15/2020,187
Serbia X 04/16/2020,199
Serbia X 04/17/2020,218
Serbia X 04/18/2020,241
Serbia X 04/19/2020,257
Serbia X 04/20/2020,272
Serbia X 04/21/2020,300
Serbia X 04/22/2020,326
Serbia X 04/23/2020,351
Serbia X 04/24/2020,369
Serbia X 04/25/2020,400
Serbia X 04/26/2020,431
Serbia X 04/27/2020,462
Serbia X 04/28/2020,486
Serbia X 04/29/2020,516
Serbia X 04/30/2020,551
Serbia X 05/01/2020,581
Serbia X 05/02/2020,609
Serbia X 05/03/2020,649
Serbia X 05/04/2020,688
Serbia X 05/05/2020,727
Serbia X 05/06/2020,759
Serbia X 05/07/2020,804
Serbia X 05/08/2020,847
Serbia X 05/09/2020,892
Serbia X 05/10/2020,931
Serbia X 05/11/2020,976
Serbia X 05/12/2020,1024
Serbia X 05/13/2020,1069
Serbia X 05/14/2020,1112
Serbia X 05/15/2020,1168
Serbia X 05/16/2020,1221
Serbia X 05/17/2020,1275
Serbia X 05/18/2020,1323
Serbia X 05/19/2020,1384
Serbia X 05/20/2020,1443
Serbia X 05/21/2020,1503
Serbia X 05/22/2020,1558
Serbia X 05/23/2020,1619
Serbia X 05/24/2020,1684
Serbia X 05/25/2020,1745
Serbia X 05/26/2020,1805
Serbia X 05/27/2020,1877
Serbia X 05/28/2020,1947
Serbia X 05/29/2020,2019
Serbia X 05/30/2020,2084
Serbia X 05/31/2020,2162
Serbia X 06/01/2020,2238
Serbia X 06/02/2020,2316
Serbia X 06/03/2020,2389
Serbia X 06/04/2020,2468
Serbia X 06/05/2020,2551
Serbia X 06/06/2020,2630
Serbia X 06/07/2020,2708
Seychelles X 03/06/2020,0
Seychelles X 03/07/2020,0
Seychelles X 03/08/2020,0
Seychelles X 03/09/2020,0
Seychelles X 03/10/2020,0
Seychelles X 03/11/2020,0
Seychelles X 03/12/2020,0
Seychelles X 03/13/2020,0
Seychelles X 03/14/2020,0
Seychelles X 03/15/2020,0
Seychelles X 03/16/2020,0
Seychelles X 03/17/2020,0
Seychelles X 03/18/2020,0
Seychelles X 03/19/2020,0
Seychelles X 03/20/2020,0
Seychelles X 03/21/2020,0
Seychelles X 03/22/2020,0
Seychelles X 03/23/2020,0
Seychelles X 03/24/2020,0
Seychelles X 03/25/2020,0
Seychelles X 03/26/2020,0
Seychelles X 03/27/2020,0
Seychelles X 03/28/2020,0
Seychelles X 03/29/2020,0
Seychelles X 03/30/2020,0
Seychelles X 03/31/2020,0
Seychelles X 04/01/2020,0
Seychelles X 04/02/2020,1
Seychelles X 04/03/2020,1
Seychelles X 04/04/2020,1
Seychelles X 04/05/2020,1
Seychelles X 04/06/2020,1
Seychelles X 04/07/2020,1
Seychelles X 04/08/2020,1
Seychelles X 04/09/2020,1
Seychelles X 04/10/2020,1
Seychelles X 04/11/2020,1
Seychelles X 04/12/2020,1
Seychelles X 04/13/2020,1
Seychelles X 04/14/2020,1
Seychelles X 04/15/2020,1
Seychelles X 04/16/2020,1
Seychelles X 04/17/2020,1
