Territory X Date,Target
Russian Federation (the) X 06/05/2020,3297
Russian Federation (the) X 06/06/2020,3388
Russian Federation (the) X 06/07/2020,3480
Rwanda X 03/06/2020,0
Rwanda X 03/07/2020,0
Rwanda X 03/08/2020,0
Rwanda X 03/09/2020,0
Rwanda X 03/10/2020,0
Rwanda X 03/11/2020,0
Rwanda X 03/12/2020,0
Rwanda X 03/13/2020,0
Rwanda X 03/14/2020,0
Rwanda X 03/15/2020,0
Rwanda X 03/16/2020,0
Rwanda X 03/17/2020,0
Rwanda X 03/18/2020,0
Rwanda X 03/19/2020,0
Rwanda X 03/20/2020,0
Rwanda X 03/21/2020,0
Rwanda X 03/22/2020,0
Rwanda X 03/23/2020,0
Rwanda X 03/24/2020,0
Rwanda X 03/25/2020,0
Rwanda X 03/26/2020,0
Rwanda X 03/27/2020,0
Rwanda X 03/28/2020,0
Rwanda X 03/29/2020,0
Rwanda X 03/30/2020,0
Rwanda X 03/31/2020,0
Rwanda X 04/01/2020,0
Rwanda X 04/02/2020,0
Rwanda X 04/03/2020,0
Rwanda X 04/04/2020,0
Rwanda X 04/05/2020,0
Rwanda X 04/06/2020,0
Rwanda X 04/07/2020,0
Rwanda X 04/08/2020,0
Rwanda X 04/09/2020,0
Rwanda X 04/10/2020,0
Rwanda X 04/11/2020,0
Rwanda X 04/12/2020,0
Rwanda X 04/13/2020,0
Rwanda X 04/14/2020,0
Rwanda X 04/15/2020,0
Rwanda X 04/16/2020,0
Rwanda X 04/17/2020,0
Rwanda X 04/18/2020,0
Rwanda X 04/19/2020,0
Rwanda X 04/20/2020,0
Rwanda X 04/21/2020,0
Rwanda X 04/22/2020,0
Rwanda X 04/23/2020,0
Rwanda X 04/24/2020,0
Rwanda X 04/25/2020,0
Rwanda X 04/26/2020,0
Rwanda X 04/27/2020,0
Rwanda X 04/28/2020,0
Rwanda X 04/29/2020,0
Rwanda X 04/30/2020,0
Rwanda X 05/01/2020,0
Rwanda X 05/02/2020,0
Rwanda X 05/03/2020,0
Rwanda X 05/04/2020,0
Rwanda X 05/05/2020,0
Rwanda X 05/06/2020,0
Rwanda X 05/07/2020,0
Rwanda X 05/08/2020,0
Rwanda X 05/09/2020,0
Rwanda X 05/10/2020,0
Rwanda X 05/11/2020,0
Rwanda X 05/12/2020,0
Rwanda X 05/13/2020,0
Rwanda X 05/14/2020,0
Rwanda X 05/15/2020,0
Rwanda X 05/16/2020,0
Rwanda X 05/17/2020,0
Rwanda X 05/18/2020,0
Rwanda X 05/19/2020,0
Rwanda X 05/20/2020,0
Rwanda X 05/21/2020,0
Rwanda X 05/22/2020,0
Rwanda X 05/23/2020,0
Rwanda X 05/24/2020,0
Rwanda X 05/25/2020,0
Rwanda X 05/26/2020,0
Rwanda X 05/27/2020,0
Rwanda X 05/28/2020,0
Rwanda X 05/29/2020,0
Rwanda X 05/30/2020,0
Rwanda X 05/31/2020,0
Rwanda X 06/01/2020,0
Rwanda X 06/02/2020,0
Rwanda X 06/03/2020,0
Rwanda X 06/04/2020,0
Rwanda X 06/05/2020,0
Rwanda X 06/06/2020,0
Rwanda X 06/07/2020,0
Saint Barthelemy X 03/06/2020,0
Saint Barthelemy X 03/07/2020,0
Saint Barthelemy X 03/08/2020,0
Saint Barthelemy X 03/09/2020,0
Saint Barthelemy X 03/10/2020,0
Saint Barthelemy X 03/11/2020,0
Saint Barthelemy X 03/12/2020,0
Saint Barthelemy X 03/13/2020,0
Saint Barthelemy X 03/14/2020,0
Saint Barthelemy X 03/15/2020,0
Saint Barthelemy X 03/16/2020,0
Saint Barthelemy X 03/17/2020,0
Saint Barthelemy X 03/18/2020,0
Saint Barthelemy X 03/19/2020,0
Saint Barthelemy X 03/20/2020,0
Saint Barthelemy X 03/21/2020,0
Saint Barthelemy X 03/22/2020,0
Saint Barthelemy X 03/23/2020,0
Saint Barthelemy X 03/24/2020,0
Saint Barthelemy X 03/25/2020,0
Saint Barthelemy X 03/26/2020,0
Saint Barthelemy X 03/27/2020,0
Saint Barthelemy X 03/28/2020,0
Saint Barthelemy X 03/29/2020,0
Saint Barthelemy X 03/30/2020,0
Saint Barthelemy X 03/31/2020,0
Saint Barthelemy X 04/01/2020,0
Saint Barthelemy X 04/02/2020,0
Saint Barthelemy X 04/03/2020,0
Saint Barthelemy X 04/04/2020,0
Saint Barthelemy X 04/05/2020,0
Saint Barthelemy X 04/06/2020,0
Saint Barthelemy X 04/07/2020,0
Saint Barthelemy X 04/08/2020,0
Saint Barthelemy X 04/09/2020,0
Saint Barthelemy X 04/10/2020,0
Saint Barthelemy X 04/11/2020,0
Saint Barthelemy X 04/12/2020,0
Saint Barthelemy X 04/13/2020,0
Saint Barthelemy X 04/14/2020,0
Saint Barthelemy X 04/15/2020,0
Saint Barthelemy X 04/16/2020,0
Saint Barthelemy X 04/17/2020,0
Saint Barthelemy X 04/18/2020,0
Saint Barthelemy X 04/19/2020,0
Saint Barthelemy X 04/20/2020,0
Saint Barthelemy X 04/21/2020,0
Saint Barthelemy X 04/22/2020,0
Saint Barthelemy X 04/23/2020,0
Saint Barthelemy X 04/24/2020,0
Saint Barthelemy X 04/25/2020,0
Saint Barthelemy X 04/26/2020,0
Saint Barthelemy X 04/27/2020,0
Saint Barthelemy X 04/28/2020,0
Saint Barthelemy X 04/29/2020,0
Saint Barthelemy X 04/30/2020,0
Saint Barthelemy X 05/01/2020,0
Saint Barthelemy X 05/02/2020,0
Saint Barthelemy X 05/03/2020,0
Saint Barthelemy X 05/04/2020,0
Saint Barthelemy X 05/05/2020,0
Saint Barthelemy X 05/06/2020,0
Saint Barthelemy X 05/07/2020,0
Saint Barthelemy X 05/08/2020,0
Saint Barthelemy X 05/09/2020,0
Saint Barthelemy X 05/10/2020,0
Saint Barthelemy X 05/11/2020,0
Saint Barthelemy X 05/12/2020,0
Saint Barthelemy X 05/13/2020,0
Saint Barthelemy X 05/14/2020,0
Saint Barthelemy X 05/15/2020,0
Saint Barthelemy X 05/16/2020,0
Saint Barthelemy X 05/17/2020,0
Saint Barthelemy X 05/18/2020,0
Saint Barthelemy X 05/19/2020,0
Saint Barthelemy X 05/20/2020,0
Saint Barthelemy X 05/21/2020,0
Saint Barthelemy X 05/22/2020,0
Saint Barthelemy X 05/23/2020,0
Saint Barthelemy X 05/24/2020,0
Saint Barthelemy X 05/25/2020,0
Saint Barthelemy X 05/26/2020,0
Saint Barthelemy X 05/27/2020,0
Saint Barthelemy X 05/28/2020,0
Saint Barthelemy X 05/29/2020,0
Saint Barthelemy X 05/30/2020,0
Saint Barthelemy X 05/31/2020,0
Saint Barthelemy X 06/01/2020,0
Saint Barthelemy X 06/02/2020,0
Saint Barthelemy X 06/03/2020,0
Saint Barthelemy X 06/04/2020,0
Saint Barthelemy X 06/05/2020,0
Saint Barthelemy X 06/06/2020,0
Saint Barthelemy X 06/07/2020,0
Saint Kitts and Nevis X 03/06/2020,0
Saint Kitts and Nevis X 03/07/2020,0
Saint Kitts and Nevis X 03/08/2020,0
Saint Kitts and Nevis X 03/09/2020,0
Saint Kitts and Nevis X 03/10/2020,0
Saint Kitts and Nevis X 03/11/2020,0
Saint Kitts and Nevis X 03/12/2020,0
Saint Kitts and Nevis X 03/13/2020,0
Saint Kitts and Nevis X 03/14/2020,0
Saint Kitts and Nevis X 03/15/2020,0
Saint Kitts and Nevis X 03/16/2020,0
Saint Kitts and Nevis X 03/17/2020,0
Saint Kitts and Nevis X 03/18/2020,0
Saint Kitts and Nevis X 03/19/2020,0
Saint Kitts and Nevis X 03/20/2020,0
Saint Kitts and Nevis X 03/21/2020,0
Saint Kitts and Nevis X 03/22/2020,0
Saint Kitts and Nevis X 03/23/2020,0
Saint Kitts and Nevis X 03/24/2020,0
Saint Kitts and Nevis X 03/25/2020,0
Saint Kitts and Nevis X 03/26/2020,0
Saint Kitts and Nevis X 03/27/2020,0
Saint Kitts and Nevis X 03/28/2020,0
Saint Kitts and Nevis X 03/29/2020,0
Saint Kitts and Nevis X 03/30/2020,0
Saint Kitts and Nevis X 03/31/2020,0
Saint Kitts and Nevis X 04/01/2020,0
Saint Kitts and Nevis X 04/02/2020,0
Saint Kitts and Nevis X 04/03/2020,0
Saint Kitts and Nevis X 04/04/2020,0
Saint Kitts and Nevis X 04/05/2020,0
Saint Kitts and Nevis X 04/06/2020,0
Saint Kitts and Nevis X 04/07/2020,0
Saint Kitts and Nevis X 04/08/2020,0
Saint Kitts and Nevis X 04/09/2020,0
Saint Kitts and Nevis X 04/10/2020,0
Saint Kitts and Nevis X 04/11/2020,0
Saint Kitts and Nevis X 04/12/2020,0
Saint Kitts and Nevis X 04/13/2020,0
Saint Kitts and Nevis X 04/14/2020,0
Saint Kitts and Nevis X 04/15/2020,0
Saint Kitts and Nevis X 04/16/2020,0
Saint Kitts and Nevis X 04/17/2020,0
Saint Kitts and Nevis X 04/18/2020,0
Saint Kitts and Nevis X 04/19/2020,0
Saint Kitts and Nevis X 04/20/2020,0
Saint Kitts and Nevis X 04/21/2020,0
Saint Kitts and Nevis X 04/22/2020,0
Saint Kitts and Nevis X 04/23/2020,0
Saint Kitts and Nevis X 04/24/2020,0
Saint Kitts and Nevis X 04/25/2020,0
Saint Kitts and Nevis X 04/26/2020,0
Saint Kitts and Nevis X 04/27/2020,0
Saint Kitts and Nevis X 04/28/2020,0
Saint Kitts and Nevis X 04/29/2020,0
Saint Kitts and Nevis X 04/30/2020,0
Saint Kitts and Nevis X 05/01/2020,0
Saint Kitts and Nevis X 05/02/2020,0
Saint Kitts and Nevis X 05/03/2020,0
Saint Kitts and Nevis X 05/04/2020,0
Saint Kitts and Nevis X 05/05/2020,0
Saint Kitts and Nevis X 05/06/2020,0
Saint Kitts and Nevis X 05/07/2020,0
Saint Kitts and Nevis X 05/08/2020,0
Saint Kitts and Nevis X 05/09/2020,0
Saint Kitts and Nevis X 05/10/2020,0
Saint Kitts and Nevis X 05/11/2020,0
Saint Kitts and Nevis X 05/12/2020,0
Saint Kitts and Nevis X 05/13/2020,0
Saint Kitts and Nevis X 05/14/2020,0
Saint Kitts and Nevis X 05/15/2020,0
Saint Kitts and Nevis X 05/16/2020,0
Saint Kitts and Nevis X 05/17/2020,0
Saint Kitts and Nevis X 05/18/2020,0
Saint Kitts and Nevis X 05/19/2020,0
Saint Kitts and Nevis X 05/20/2020,0
Saint Kitts and Nevis X 05/21/2020,0
Saint Kitts and Nevis X 05/22/2020,0
Saint Kitts and Nevis X 05/23/2020,0
Saint Kitts and Nevis X 05/24/2020,0
Saint Kitts and Nevis X 05/25/2020,0
Saint Kitts and Nevis X 05/26/2020,0
Saint Kitts and Nevis X 05/27/2020,0
Saint Kitts and Nevis X 05/28/2020,0
Saint Kitts and Nevis X 05/29/2020,0
Saint Kitts and Nevis X 05/30/2020,0
Saint Kitts and Nevis X 05/31/2020,0
Saint Kitts and Nevis X 06/01/2020,0
Saint Kitts and Nevis X 06/02/2020,0
Saint Kitts and Nevis X 06/03/2020,0
Saint Kitts and Nevis X 06/04/2020,0
Saint Kitts and Nevis X 06/05/2020,0
Saint Kitts and Nevis X 06/06/2020,0
Saint Kitts and Nevis X 06/07/2020,0
Saint Lucia X 03/06/2020,0
Saint Lucia X 03/07/2020,0
Saint Lucia X 03/08/2020,0
Saint Lucia X 03/09/2020,0
Saint Lucia X 03/10/2020,0
Saint Lucia X 03/11/2020,0
Saint Lucia X 03/12/2020,0
Saint Lucia X 03/13/2020,0
Saint Lucia X 03/14/2020,0
Saint Lucia X 03/15/2020,0
Saint Lucia X 03/16/2020,0
Saint Lucia X 03/17/2020,0
Saint Lucia X 03/18/2020,0
Saint Lucia X 03/19/2020,0
Saint Lucia X 03/20/2020,0
Saint Lucia X 03/21/2020,0
Saint Lucia X 03/22/2020,0
Saint Lucia X 03/23/2020,0
Saint Lucia X 03/24/2020,0
Saint Lucia X 03/25/2020,0
Saint Lucia X 03/26/2020,0
Saint Lucia X 03/27/2020,0
Saint Lucia X 03/28/2020,0
Saint Lucia X 03/29/2020,0
Saint Lucia X 03/30/2020,0
Saint Lucia X 03/31/2020,0
Saint Lucia X 04/01/2020,0
Saint Lucia X 04/02/2020,0
Saint Lucia X 04/03/2020,0
Saint Lucia X 04/04/2020,0
Saint Lucia X 04/05/2020,0
Saint Lucia X 04/06/2020,0
Saint Lucia X 04/07/2020,0
Saint Lucia X 04/08/2020,0
Saint Lucia X 04/09/2020,0
Saint Lucia X 04/10/2020,0
Saint Lucia X 04/11/2020,0
Saint Lucia X 04/12/2020,0
Saint Lucia X 04/13/2020,0
Saint Lucia X 04/14/2020,0
Saint Lucia X 04/15/2020,0
Saint Lucia X 04/16/2020,0
Saint Lucia X 04/17/2020,0
Saint Lucia X 04/18/2020,0
Saint Lucia X 04/19/2020,0
Saint Lucia X 04/20/2020,0
Saint Lucia X 04/21/2020,0
Saint Lucia X 04/22/2020,0
Saint Lucia X 04/23/2020,0
Saint Lucia X 04/24/2020,0
Saint Lucia X 04/25/2020,0
Saint Lucia X 04/26/2020,0
Saint Lucia X 04/27/2020,0
Saint Lucia X 04/28/2020,0
Saint Lucia X 04/29/2020,0
Saint Lucia X 04/30/2020,0
Saint Lucia X 05/01/2020,0
Saint Lucia X 05/02/2020,0
Saint Lucia X 05/03/2020,0
Saint Lucia X 05/04/2020,0
Saint Lucia X 05/05/2020,0
Saint Lucia X 05/06/2020,0
Saint Lucia X 05/07/2020,0
Saint Lucia X 05/08/2020,0
Saint Lucia X 05/09/2020,0
Saint Lucia X 05/10/2020,0
Saint Lucia X 05/11/2020,0
Saint Lucia X 05/12/2020,0
Saint Lucia X 05/13/2020,0
Saint Lucia X 05/14/2020,0
Saint Lucia X 05/15/2020,0
Saint Lucia X 05/16/2020,0
Saint Lucia X 05/17/2020,0
Saint Lucia X 05/18/2020,0
Saint Lucia X 05/19/2020,0
Saint Lucia X 05/20/2020,0
Saint Lucia X 05/21/2020,0
Saint Lucia X 05/22/2020,0
Saint Lucia X 05/23/2020,0
Saint Lucia X 05/24/2020,0
Saint Lucia X 05/25/2020,0
Saint Lucia X 05/26/2020,0
Saint Lucia X 05/27/2020,0
Saint Lucia X 05/28/2020,0
Saint Lucia X 05/29/2020,0
Saint Lucia X 05/30/2020,0
Saint Lucia X 05/31/2020,0
Saint Lucia X 06/01/2020,0
Saint Lucia X 06/02/2020,0
Saint Lucia X 06/03/2020,0
Saint Lucia X 06/04/2020,0
Saint Lucia X 06/05/2020,0
Saint Lucia X 06/06/2020,0
Saint Lucia X 06/07/2020,0
Saint Vincent and the Grenadines X 03/06/2020,0
Saint Vincent and the Grenadines X 03/07/2020,0
Saint Vincent and the Grenadines X 03/08/2020,0
Saint Vincent and the Grenadines X 03/09/2020,0
Saint Vincent and the Grenadines X 03/10/2020,0
Saint Vincent and the Grenadines X 03/11/2020,0
Saint Vincent and the Grenadines X 03/12/2020,0
Saint Vincent and the Grenadines X 03/13/2020,0
Saint Vincent and the Grenadines X 03/14/2020,0
Saint Vincent and the Grenadines X 03/15/2020,0
Saint Vincent and the Grenadines X 03/16/2020,0
Saint Vincent and the Grenadines X 03/17/2020,0
Saint Vincent and the Grenadines X 03/18/2020,0
Saint Vincent and the Grenadines X 03/19/2020,0
Saint Vincent and the Grenadines X 03/20/2020,0
Saint Vincent and the Grenadines X 03/21/2020,0
Saint Vincent and the Grenadines X 03/22/2020,0
Saint Vincent and the Grenadines X 03/23/2020,0
Saint Vincent and the Grenadines X 03/24/2020,0
Saint Vincent and the Grenadines X 03/25/2020,0
Saint Vincent and the Grenadines X 03/26/2020,0
Saint Vincent and the Grenadines X 03/27/2020,0
Saint Vincent and the Grenadines X 03/28/2020,0
Saint Vincent and the Grenadines X 03/29/2020,0
Saint Vincent and the Grenadines X 03/30/2020,0
Saint Vincent and the Grenadines X 03/31/2020,0
Saint Vincent and the Grenadines X 04/01/2020,0
Saint Vincent and the Grenadines X 04/02/2020,0
Saint Vincent and the Grenadines X 04/03/2020,0
Saint Vincent and the Grenadines X 04/04/2020,0
Saint Vincent and the Grenadines X 04/05/2020,0
Saint Vincent and the Grenadines X 04/06/2020,0
Saint Vincent and the Grenadines X 04/07/2020,0
Saint Vincent and the Grenadines X 04/08/2020,0
Saint Vincent and the Grenadines X 04/09/2020,0
Saint Vincent and the Grenadines X 04/10/2020,0
Saint Vincent and the Grenadines X 04/11/2020,0
Saint Vincent and the Grenadines X 04/12/2020,0
Saint Vincent and the Grenadines X 04/13/2020,0
Saint Vincent and the Grenadines X 04/14/2020,0
Saint Vincent and the Grenadines X 04/15/2020,0
Saint Vincent and the Grenadines X 04/16/2020,0
Saint Vincent and the Grenadines X 04/17/2020,0
Saint Vincent and the Grenadines X 04/18/2020,0
Saint Vincent and the Grenadines X 04/19/2020,0
Saint Vincent and the Grenadines X 04/20/2020,0
Saint Vincent and the Grenadines X 04/21/2020,0
Saint Vincent and the Grenadines X 04/22/2020,0
Saint Vincent and the Grenadines X 04/23/2020,0
Saint Vincent and the Grenadines X 04/24/2020,0
Saint Vincent and the Grenadines X 04/25/2020,0
Saint Vincent and the Grenadines X 04/26/2020,0
Saint Vincent and the Grenadines X 04/27/2020,0
Saint Vincent and the Grenadines X 04/28/2020,0
Saint Vincent and the Grenadines X 04/29/2020,0
Saint Vincent and the Grenadines X 04/30/2020,0
Saint Vincent and the Grenadines X 05/01/2020,0
Saint Vincent and the Grenadines X 05/02/2020,0
Saint Vincent and the Grenadines X 05/03/2020,0
Saint Vincent and the Grenadines X 05/04/2020,0
Saint Vincent and the Grenadines X 05/05/2020,0
Saint Vincent and the Grenadines X 05/06/2020,0
Saint Vincent and the Grenadines X 05/07/2020,0
Saint Vincent and the Grenadines X 05/08/2020,0
Saint Vincent and the Grenadines X 05/09/2020,0
Saint Vincent and the Grenadines X 05/10/2020,0
Saint Vincent and the Grenadines X 05/11/2020,0
Saint Vincent and the Grenadines X 05/12/2020,0
Saint Vincent and the Grenadines X 05/13/2020,0
Saint Vincent and the Grenadines X 05/14/2020,0
Saint Vincent and the Grenadines X 05/15/2020,0
Saint Vincent and the Grenadines X 05/16/2020,0
Saint Vincent and the Grenadines X 05/17/2020,0
Saint Vincent and the Grenadines X 05/18/2020,0
Saint Vincent and the Grenadines X 05/19/2020,0
Saint Vincent and the Grenadines X 05/20/2020,0
Saint Vincent and the Grenadines X 05/21/2020,0
Saint Vincent and the Grenadines X 05/22/2020,0
Saint Vincent and the Grenadines X 05/23/2020,0
Saint Vincent and the Grenadines X 05/24/2020,0
Saint Vincent and the Grenadines X 05/25/2020,0
Saint Vincent and the Grenadines X 05/26/2020,0
Saint Vincent and the Grenadines X 05/27/2020,0
Saint Vincent and the Grenadines X 05/28/2020,0
Saint Vincent and the Grenadines X 05/29/2020,0
Saint Vincent and the Grenadines X 05/30/2020,0
Saint Vincent and the Grenadines X 05/31/2020,0
Saint Vincent and the Grenadines X 06/01/2020,0
Saint Vincent and the Grenadines X 06/02/2020,0
Saint Vincent and the Grenadines X 06/03/2020,0
Saint Vincent and the Grenadines X 06/04/2020,0
Saint Vincent and the Grenadines X 06/05/2020,0
Saint Vincent and the Grenadines X 06/06/2020,0
Saint Vincent and the Grenadines X 06/07/2020,0
Samoa X 03/06/2020,0
Samoa X 03/07/2020,0
Samoa X 03/08/2020,0
Samoa X 03/09/2020,0
Samoa X 03/10/2020,0
Samoa X 03/11/2020,0
Samoa X 03/12/2020,0
Samoa X 03/13/2020,0
Samoa X 03/14/2020,0
Samoa X 03/15/2020,0
Samoa X 03/16/2020,0
Samoa X 03/17/2020,0
Samoa X 03/18/2020,0
Samoa X 03/19/2020,0
Samoa X 03/20/2020,0
Samoa X 03/21/2020,0
Samoa X 03/22/2020,0
Samoa X 03/23/2020,0
Samoa X 03/24/2020,0
Samoa X 03/25/2020,0
Samoa X 03/26/2020,0
Samoa X 03/27/2020,0
Samoa X 03/28/2020,0
Samoa X 03/29/2020,0
Samoa X 03/30/2020,0
Samoa X 03/31/2020,0
Samoa X 04/01/2020,0
Samoa X 04/02/2020,0
Samoa X 04/03/2020,0
Samoa X 04/04/2020,0
Samoa X 04/05/2020,0
Samoa X 04/06/2020,0
Samoa X 04/07/2020,0
Samoa X 04/08/2020,0
Samoa X 04/09/2020,0
Samoa X 04/10/2020,0
Samoa X 04/11/2020,0
Samoa X 04/12/2020,0
Samoa X 04/13/2020,0
Samoa X 04/14/2020,0
Samoa X 04/15/2020,0
Samoa X 04/16/2020,0
Samoa X 04/17/2020,0
Samoa X 04/18/2020,0
Samoa X 04/19/2020,0
Samoa X 04/20/2020,0
Samoa X 04/21/2020,0
Samoa X 04/22/2020,0
Samoa X 04/23/2020,0
Samoa X 04/24/2020,0
Samoa X 04/25/2020,0
Samoa X 04/26/2020,0
Samoa X 04/27/2020,0
Samoa X 04/28/2020,0
Samoa X 04/29/2020,0
Samoa X 04/30/2020,0
Samoa X 05/01/2020,0
Samoa X 05/02/2020,0
Samoa X 05/03/2020,0
Samoa X 05/04/2020,0
Samoa X 05/05/2020,0
Samoa X 05/06/2020,0
Samoa X 05/07/2020,0
Samoa X 05/08/2020,0
Samoa X 05/09/2020,0
Samoa X 05/10/2020,0
Samoa X 05/11/2020,0
Samoa X 05/12/2020,0
Samoa X 05/13/2020,0
Samoa X 05/14/2020,0
Samoa X 05/15/2020,0
Samoa X 05/16/2020,0
Samoa X 05/17/2020,0
Samoa X 05/18/2020,0
Samoa X 05/19/2020,0
Samoa X 05/20/2020,0
Samoa X 05/21/2020,0
Samoa X 05/22/2020,0
Samoa X 05/23/2020,0
Samoa X 05/24/2020,0
Samoa X 05/25/2020,0
Samoa X 05/26/2020,0
Samoa X 05/27/2020,0
Samoa X 05/28/2020,0
Samoa X 05/29/2020,0
Samoa X 05/30/2020,0
Samoa X 05/31/2020,0
Samoa X 06/01/2020,0
Samoa X 06/02/2020,0
Samoa X 06/03/2020,0
Samoa X 06/04/2020,0
Samoa X 06/05/2020,0
Samoa X 06/06/2020,0
Samoa X 06/07/2020,0
San Marino X 03/06/2020,1
San Marino X 03/07/2020,1
San Marino X 03/08/2020,1
San Marino X 03/09/2020,1
San Marino X 03/10/2020,2
San Marino X 03/11/2020,2
San Marino X 03/12/2020,3
San Marino X 03/13/2020,5
San Marino X 03/14/2020,5
San Marino X 03/15/2020,5
San Marino X 03/16/2020,7
San Marino X 03/17/2020,7
San Marino X 03/18/2020,11
San Marino X 03/19/2020,11
San Marino X 03/20/2020,14
San Marino X 03/21/2020,20
San Marino X 03/22/2020,20
San Marino X 03/23/2020,20
San Marino X 03/24/2020,21
San Marino X 03/25/2020,21
San Marino X 03/26/2020,21
San Marino X 03/27/2020,21
San Marino X 03/28/2020,22
San Marino X 03/29/2020,22
San Marino X 03/30/2020,25
San Marino X 03/31/2020,26
San Marino X 04/01/2020,26
San Marino X 04/02/2020,27
San Marino X 04/03/2020,27
San Marino X 04/04/2020,26
San Marino X 04/05/2020,26
San Marino X 04/06/2020,26
San Marino X 04/07/2020,25
San Marino X 04/08/2020,24
San Marino X 04/09/2020,24
San Marino X 04/10/2020,24
San Marino X 04/11/2020,25
San Marino X 04/12/2020,25
San Marino X 04/13/2020,24
San Marino X 04/14/2020,26
San Marino X 04/15/2020,25
San Marino X 04/16/2020,24
San Marino X 04/17/2020,23
San Marino X 04/18/2020,22
San Marino X 04/19/2020,20
San Marino X 04/20/2020,19
San Marino X 04/21/2020,19
San Marino X 04/22/2020,17
San Marino X 04/23/2020,18
San Marino X 04/24/2020,17
San Marino X 04/25/2020,16
San Marino X 04/26/2020,16
San Marino X 04/27/2020,15
San Marino X 04/28/2020,13
San Marino X 04/29/2020,11
San Marino X 04/30/2020,10
San Marino X 05/01/2020,7
San Marino X 05/02/2020,5
San Marino X 05/03/2020,4
San Marino X 05/04/2020,1
San Marino X 05/05/2020,1
San Marino X 05/06/2020,0
San Marino X 05/07/2020,0
San Marino X 05/08/2020,0
San Marino X 05/09/2020,0
San Marino X 05/10/2020,0
San Marino X 05/11/2020,0
San Marino X 05/12/2020,0
San Marino X 05/13/2020,0
San Marino X 05/14/2020,0
San Marino X 05/15/2020,0
San Marino X 05/16/2020,0
San Marino X 05/17/2020,0
San Marino X 05/18/2020,0
San Marino X 05/19/2020,0
San Marino X 05/20/2020,0
San Marino X 05/21/2020,0
San Marino X 05/22/2020,0
San Marino X 05/23/2020,0
San Marino X 05/24/2020,0
San Marino X 05/25/2020,0
San Marino X 05/26/2020,0
San Marino X 05/27/2020,0
San Marino X 05/28/2020,0
San Marino X 05/29/2020,0
San Marino X 05/30/2020,0
San Marino X 05/31/2020,0
San Marino X 06/01/2020,0
San Marino X 06/02/2020,0
San Marino X 06/03/2020,0
San Marino X 06/04/2020,0
San Marino X 06/05/2020,0
San Marino X 06/06/2020,0
San Marino X 06/07/2020,0
Sao Tome and Principe X 03/06/2020,0
Sao Tome and Principe X 03/07/2020,0
Sao Tome and Principe X 03/08/2020,0
Sao Tome and Principe X 03/09/2020,0
Sao Tome and Principe X 03/10/2020,0
Sao Tome and Principe X 03/11/2020,0
Sao Tome and Principe X 03/12/2020,0
Sao Tome and Principe X 03/13/2020,0
Sao Tome and Principe X 03/14/2020,0
Sao Tome and Principe X 03/15/2020,0
Sao Tome and Principe X 03/16/2020,0
Sao Tome and Principe X 03/17/2020,0
Sao Tome and Principe X 03/18/2020,0
Sao Tome and Principe X 03/19/2020,0
Sao Tome and Principe X 03/20/2020,0
Sao Tome and Principe X 03/21/2020,0
Sao Tome and Principe X 03/22/2020,0
Sao Tome and Principe X 03/23/2020,0
Sao Tome and Principe X 03/24/2020,0
Sao Tome and Principe X 03/25/2020,0
Sao Tome and Principe X 03/26/2020,0
Sao Tome and Principe X 03/27/2020,0
Sao Tome and Principe X 03/28/2020,0
Sao Tome and Principe X 03/29/2020,0
Sao Tome and Principe X 03/30/2020,0
Sao Tome and Principe X 03/31/2020,0
Sao Tome and Principe X 04/01/2020,0
Sao Tome and Principe X 04/02/2020,0
Sao Tome and Principe X 04/03/2020,0
Sao Tome and Principe X 04/04/2020,0
Sao Tome and Principe X 04/05/2020,0
Sao Tome and Principe X 04/06/2020,0
Sao Tome and Principe X 04/07/2020,0
Sao Tome and Principe X 04/08/2020,0
Sao Tome and Principe X 04/09/2020,0
Sao Tome and Principe X 04/10/2020,0
Sao Tome and Principe X 04/11/2020,0
Sao Tome and Principe X 04/12/2020,0
Sao Tome and Principe X 04/13/2020,0
Sao Tome and Principe X 04/14/2020,0
Sao Tome and Principe X 04/15/2020,0
Sao Tome and Principe X 04/16/2020,0
Sao Tome and Principe X 04/17/2020,0
Sao Tome and Principe X 04/18/2020,0
Sao Tome and Principe X 04/19/2020,0
Sao Tome and Principe X 04/20/2020,0
Sao Tome and Principe X 04/21/2020,0
Sao Tome and Principe X 04/22/2020,0
Sao Tome and Principe X 04/23/2020,0
Sao Tome and Principe X 04/24/2020,0
Sao Tome and Principe X 04/25/2020,0
Sao Tome and Principe X 04/26/2020,0
Sao Tome and Principe X 04/27/2020,0
Sao Tome and Principe X 04/28/2020,0
Sao Tome and Principe X 04/29/2020,0
Sao Tome and Principe X 04/30/2020,0
Sao Tome and Principe X 05/01/2020,0
Sao Tome and Principe X 05/02/2020,0
Sao Tome and Principe X 05/03/2020,0
Sao Tome and Principe X 05/04/2020,0
Sao Tome and Principe X 05/05/2020,0
Sao Tome and Principe X 05/06/2020,0
Sao Tome and Principe X 05/07/2020,0
Sao Tome and Principe X 05/08/2020,0
Sao Tome and Principe X 05/09/2020,0
Sao Tome and Principe X 05/10/2020,0
Sao Tome and Principe X 05/11/2020,0
Sao Tome and Principe X 05/12/2020,0
Sao Tome and Principe X 05/13/2020,0
Sao Tome and Principe X 05/14/2020,0
Sao Tome and Principe X 05/15/2020,0
Sao Tome and Principe X 05/16/2020,0
